,sancion,causa,dependencia,genero,ingreso,puesto,c,value
2191,Acta Administrativa,PECULADO,Educación e Investigación,Mujer,5184888.0,Director,1,1
2192,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,160000.0,Jefe Departamento,0,1
2193,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,160000.0,Jefe Departamento,0,1
2194,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2195,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2196,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2197,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2198,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2199,Acta Administrativa,NEPOTISMO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
2200,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2201,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2202,Susupención,COHECHO,Banca y Finanzas,Mujer,160000.0,Jefe Departamento,2,1
2203,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2204,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2205,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2206,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2207,Susupención,COHECHO,Banca y Finanzas,Mujer,768000.0,Jefe Departamento,2,1
2208,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,364875.0,Administrador,0,1
2209,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1564992.0,Administrador,0,1
2210,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1564992.0,Administrador,0,1
2211,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1600188.0,Administrador,0,1
2212,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1643820.0,Administrador,0,1
2213,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1633080.0,Administrador,0,1
2214,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1562532.0,Administrador,0,1
2215,Susupención,CONFLICTO DE INTERÉS,Comunicación y Transporte,Hombre,1562532.0,Administrador,0,1
2216,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,1562532.0,Gobernador,2,1
2217,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5056884.0,Gobernador,1,1
2218,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,1560130.0,Gobernador,2,1
2219,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5236344.0,Gobernador,1,1
2220,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5421504.0,Gobernador,1,1
2221,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5878272.0,Gobernador,1,1
2222,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5189700.0,Gobernador,1,1
2223,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,5189700.0,Gobernador,1,1
2224,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1431055.0,Secretario de Estado,2,1
2225,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1431055.0,Secretario de Estado,2,1
2226,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,5549052.0,Secretario de Estado,1,1
2227,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,5231544.0,Secretario de Estado,1,1
2228,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,5843016.0,Secretario de Estado,1,1
2229,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,5153148.0,Secretario de Estado,1,1
2230,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,4915428.0,Secretario de Estado,1,1
2231,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,4915428.0,Secretario de Estado,1,1
2232,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,4915428.0,Administrador,1,1
2233,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,332710.0,Administrador,2,1
2234,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1507284.0,Administrador,2,1
2235,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1548048.0,Administrador,2,1
2236,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1604088.0,Administrador,2,1
2237,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1585776.0,Administrador,2,1
2238,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1522944.0,Administrador,2,1
2239,Inhabilitación,NEPOTISMO,Arte y Cultura,Mujer,1522944.0,Administrador,2,1
2240,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,239585.0,Director,0,1
2241,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,239585.0,Director,0,1
2242,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1138908.0,Director,0,1
2243,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1215588.0,Director,0,1
2244,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1103040.0,Director,0,1
2245,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1179648.0,Director,0,1
2246,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1141956.0,Director,0,1
2247,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Hombre,1141956.0,Director,0,1
2248,Destitución,PECULADO,Banca y Finanzas,Mujer,1141956.0,Gobernador,2,1
2249,Destitución,PECULADO,Banca y Finanzas,Mujer,4503612.0,Gobernador,1,1
2250,Destitución,PECULADO,Banca y Finanzas,Mujer,4487160.0,Gobernador,1,1
2251,Destitución,PECULADO,Banca y Finanzas,Mujer,1524150.0,Gobernador,2,1
2252,Destitución,PECULADO,Banca y Finanzas,Mujer,4253988.0,Gobernador,1,1
2253,Destitución,PECULADO,Banca y Finanzas,Mujer,4848588.0,Gobernador,1,1
2254,Destitución,PECULADO,Banca y Finanzas,Mujer,4848588.0,Gobernador,1,1
2255,Destitución,PECULADO,Banca y Finanzas,Mujer,5075796.0,Gobernador,1,1
2256,Susupención,NEPOTISMO,Salud,Hombre,5075796.0,Director,1,1
2257,Susupención,NEPOTISMO,Salud,Hombre,1433635.0,Director,0,1
2258,Susupención,NEPOTISMO,Salud,Hombre,4318980.0,Director,1,1
2259,Susupención,NEPOTISMO,Salud,Hombre,4233876.0,Director,1,1
2260,Susupención,NEPOTISMO,Salud,Hombre,4842540.0,Director,1,1
2261,Susupención,NEPOTISMO,Salud,Hombre,5391264.0,Director,1,1
2262,Susupención,NEPOTISMO,Salud,Hombre,4635816.0,Director,1,1
2263,Susupención,NEPOTISMO,Salud,Hombre,4635816.0,Director,1,1
2264,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,125000.0,Analista,2,1
2265,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,125000.0,Analista,2,1
2266,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2267,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2268,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2269,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2270,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2271,Destitución,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Mujer,600000.0,Analista,2,1
2272,Destitución,PECULADO,Economía y Desarrollo,Hombre,600000.0,Director,0,1
2273,Destitución,PECULADO,Economía y Desarrollo,Hombre,105560.0,Director,0,1
2274,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2275,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2276,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2277,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2278,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2279,Destitución,PECULADO,Economía y Desarrollo,Hombre,506688.0,Director,0,1
2280,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,506688.0,Titular,0,1
2281,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,1667060.0,Titular,0,1
2282,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,6222216.0,Titular,1,1
2283,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,5877192.0,Titular,1,1
2284,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,4892244.0,Titular,1,1
2285,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,5546664.0,Titular,1,1
2286,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,5861436.0,Titular,1,1
2287,Acta Administrativa,PECULADO,Economía y Desarrollo,Hombre,5861436.0,Titular,1,1
2288,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,5861436.0,Analista,1,1
2289,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,126855.0,Analista,0,1
2290,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2291,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2292,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2293,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2294,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2295,Destitución,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Analista,0,1
2296,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,608904.0,Administrador,2,1
2297,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,332090.0,Administrador,2,1
2298,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1596144.0,Administrador,2,1
2299,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1473060.0,Administrador,2,1
2300,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1562844.0,Administrador,2,1
2301,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1493880.0,Administrador,2,1
2302,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1541508.0,Administrador,2,1
2303,Susupención,CONTRATACIÓN INDEBIDA,Salud,Mujer,1541508.0,Administrador,2,1
2304,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,1541508.0,Administrador,0,1
2305,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,272225.0,Administrador,0,1
2306,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,1005156.0,Administrador,0,1
2307,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,967356.0,Administrador,0,1
2308,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,961644.0,Administrador,0,1
2309,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,986604.0,Administrador,0,1
2310,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,993552.0,Administrador,0,1
2311,Acta Administrativa,NEPOTISMO,Economía y Desarrollo,Hombre,993552.0,Administrador,0,1
2312,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,993552.0,Administrador,2,1
2313,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,380340.0,Administrador,2,1
2314,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1655352.0,Administrador,2,1
2315,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1513668.0,Administrador,2,1
2316,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1509180.0,Administrador,2,1
2317,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1496340.0,Administrador,2,1
2318,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1588284.0,Administrador,2,1
2319,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1588284.0,Administrador,2,1
2320,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,1588284.0,Director,0,1
2321,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,251710.0,Director,0,1
2322,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,1071660.0,Director,0,1
2323,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,1062168.0,Director,0,1
2324,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,1042824.0,Director,0,1
2325,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,1093980.0,Director,0,1
2326,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,963672.0,Director,0,1
2327,Sanción Económica,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Hombre,963672.0,Director,0,1
2328,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,340565.0,Director,3,1
2329,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1483872.0,Director,3,1
2330,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1483872.0,Director,3,1
2331,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1489536.0,Director,3,1
2332,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1558176.0,Director,3,1
2333,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1494420.0,Director,3,1
2334,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1521420.0,Director,3,1
2335,Acta Administrativa,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1521420.0,Director,3,1
2336,Sanción Económica,PECULADO,Agricultura,Hombre,1521420.0,Director,0,1
2337,Sanción Económica,PECULADO,Agricultura,Hombre,125000.0,Director,0,1
2338,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2339,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2340,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2341,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2342,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2343,Sanción Económica,PECULADO,Agricultura,Hombre,600000.0,Director,0,1
2344,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,600000.0,Director,2,1
2345,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,229885.0,Director,2,1
2346,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1125048.0,Director,2,1
2347,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1074300.0,Director,2,1
2348,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1121988.0,Director,2,1
2349,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1226700.0,Director,2,1
2350,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1124640.0,Director,2,1
2351,Sanción Económica,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Banca y Finanzas,Mujer,1124640.0,Director,2,1
2352,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2353,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2354,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2355,Sanción Económica,PECULADO,Agricultura,Mujer,105560.0,Analista,2,1
2356,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2357,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2358,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2359,Sanción Económica,PECULADO,Agricultura,Mujer,506688.0,Analista,2,1
2360,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,506688.0,Administrador,2,1
2361,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,353145.0,Administrador,2,1
2362,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1465416.0,Administrador,2,1
2363,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1595724.0,Administrador,2,1
2364,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1504260.0,Administrador,2,1
2365,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1451184.0,Administrador,2,1
2366,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1616808.0,Administrador,2,1
2367,Multa,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,1616808.0,Administrador,2,1
2368,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,1616808.0,Director,3,1
2369,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,160000.0,Director,3,1
2370,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2371,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2372,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2373,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2374,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2375,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Gobernanza y Justicia,Hombre,768000.0,Director,3,1
2376,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,768000.0,Director,0,1
2377,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,1470320.0,Director,0,1
2378,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,3539616.0,Director,0,1
2379,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,3745908.0,Director,0,1
2380,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,4432464.0,Director,0,1
2381,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,4907028.0,Director,1,1
2382,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,4679856.0,Director,1,1
2383,Inhabilitación,CONTRATACIÓN INDEBIDA,Economía y Desarrollo,Hombre,4679856.0,Director,1,1
2384,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,4679856.0,Director,1,1
2385,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,1537960.0,Director,2,1
2386,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,4166556.0,Director,1,1
2387,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,3455940.0,Director,1,1
2388,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,4735044.0,Director,1,1
2389,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,3876336.0,Director,1,1
2390,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,4514544.0,Director,1,1
2391,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Mujer,4514544.0,Director,1,1
2392,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,4514544.0,Jefe Departamento,1,1
2393,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2394,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,126855.0,Jefe Departamento,0,1
2395,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2396,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2397,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2398,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2399,Indemnización Resarcitoria,COHECHO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
2400,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,608904.0,Director,2,1
2401,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,228425.0,Director,2,1
2402,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,1067172.0,Director,2,1
2403,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,974472.0,Director,2,1
2404,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,961032.0,Director,2,1
2405,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,1082772.0,Director,2,1
2406,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,1109148.0,Director,2,1
2407,Inhabilitación,ABUSO DE FUNCIONES,Agricultura,Mujer,1109148.0,Director,2,1
2408,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,1380140.0,Director,0,1
2409,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,1380140.0,Director,0,1
2410,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4245372.0,Director,1,1
2411,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4283532.0,Director,1,1
2412,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4544472.0,Director,1,1
2413,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4077324.0,Director,1,1
2414,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4077324.0,Director,1,1
2415,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,4258164.0,Director,1,1
2416,Acta Administrativa,NEPOTISMO,Energía,Hombre,4258164.0,Jefe Departamento,1,1
2417,Acta Administrativa,NEPOTISMO,Energía,Hombre,105560.0,Jefe Departamento,0,1
2418,Acta Administrativa,NEPOTISMO,Energía,Hombre,506688.0,Jefe Departamento,0,1
2419,Acta Administrativa,NEPOTISMO,Energía,Hombre,506688.0,Jefe Departamento,0,1
2420,Acta Administrativa,NEPOTISMO,Energía,Hombre,506688.0,Jefe Departamento,0,1
