,autoridadSancionadora,sancion,causa,dependencia,genero,puesto,multa,ingreso,value
2415,OIC,INDEMNIZACIÓN RESARCITORIA,COHECHO,Agricultura,Hombre,Director General Paraestatal B,14852.0,4258164.0,1
2416,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,4258164.0,1
2417,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,105560.0,1
2418,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2419,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2420,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2421,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2422,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2423,Tribunal,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Jefe de Departamento,14852.0,506688.0,1
2424,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,1422615.0,1
2425,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,1422615.0,1
2426,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,3827328.0,1
2427,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,4291704.0,1
2428,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,4788192.0,1
2429,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,3475128.0,1
2430,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,3960756.0,1
2431,Organo de Control Interno,SUSPENSION,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Mujer,Titular de Unidad,14852.0,3960756.0,1
2432,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,3960756.0,1
2433,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,1495965.0,1
2434,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,5304804.0,1
2435,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,5433216.0,1
2436,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,5228100.0,1
2437,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,5111688.0,1
2438,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,4505808.0,1
2439,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Comunicación y Transporte,Mujer,Gobernador/a del Estado,29893.0,4505808.0,1
2440,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,4505808.0,1
2441,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,1851755.0,1
2442,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,5619456.0,1
2443,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,6787956.0,1
2444,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,6052260.0,1
2445,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,5825844.0,1
2446,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,6904524.0,1
2447,Organo de Control Interno,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Secretario/a de Estado A,11774.0,6904524.0,1
2448,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,6904524.0,1
2449,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,313520.0,1
2450,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1505328.0,1
2451,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1563348.0,1
2452,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1482468.0,1
2453,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1556244.0,1
2454,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1491324.0,1
2455,Contraloría Interna,INHABILITADO,ENRIQUECIMIENTO OCULTO,Energía,Mujer,Administrador,11774.0,1491324.0,1
2456,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,1491324.0,1
2457,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,1649260.0,1
2458,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,5679852.0,1
2459,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,6465900.0,1
2460,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,6020604.0,1
2461,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,5843904.0,1
2462,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,6339216.0,1
2463,Contraloría Interna,ACTA ADMINISTRATIVA,ENRIQUECIMIENTO OCULTO,Gobernanza y Justicia,Hombre,Director General Paraestatal C,11774.0,6339216.0,1
2464,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,6339216.0,1
2465,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2466,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,105560.0,1
2467,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2468,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2469,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2470,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2471,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,CONTRATACIÓN INDEBIDA,Energía,Hombre,Jefe de Departamento,6582.0,506688.0,1
2472,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,2015910.0,1
2473,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,2015910.0,1
2474,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,6786336.0,1
2475,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,6244704.0,1
2476,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,5828196.0,1
2477,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,5921232.0,1
2478,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,6458028.0,1
2479,OIC,ACTA ADMINISTRATIVA,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Agricultura,Mujer,Secretario/a de Estado A,6582.0,6458028.0,1
2480,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,6458028.0,1
2481,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,1707835.0,1
2482,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,5307984.0,1
2483,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,4672692.0,1
2484,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,5562792.0,1
2485,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,4744248.0,1
2486,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,5050404.0,1
2487,Tribunal,ACTA ADMINISTRATIVA,PECULADO,Seguridad Nacional,Hombre,Titular de Unidad,6582.0,5050404.0,1
2488,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,160000.0,1
2489,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2490,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2491,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2492,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2493,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2494,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2495,OIC,MULTADO,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,Subdirector de Area,25134.0,768000.0,1
2496,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2497,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2498,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2499,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,160000.0,1
2500,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2501,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2502,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2503,Tribunal,SUSPENSION,CONTRATACIÓN INDEBIDA,Salud,Mujer,Analista,25134.0,768000.0,1
2504,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,768000.0,1
2505,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,1131708.0,1
2506,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,271160.0,1
2507,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,1002972.0,1
2508,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,1092432.0,1
2509,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,1107720.0,1
2510,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,984192.0,1
2511,Tribunal,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,25134.0,984192.0,1
2512,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,984192.0,1
2513,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,105560.0,1
2514,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2515,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2516,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2517,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2518,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2519,Organo de Control Interno,INHABILITADO,ABUSO DE FUNCIONES,Energía,Hombre,Analista,25134.0,506688.0,1
2520,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,506688.0,1
2521,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,4306896.0,1
2522,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,4786236.0,1
2523,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,1413145.0,1
2524,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,3825948.0,1
2525,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,3999996.0,1
2526,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,4683948.0,1
2527,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Servicios,Hombre,Director General Paraestatal B,17262.0,4683948.0,1
2528,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,4683948.0,1
2529,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,126855.0,1
2530,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2531,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2532,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2533,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2534,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2535,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Salud,Hombre,Jefe de Departamento,21301.0,608904.0,1
2536,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,608904.0,1
2537,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,309725.0,1
2538,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1487340.0,1
2539,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1468800.0,1
2540,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1605180.0,1
2541,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1552980.0,1
2542,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1607052.0,1
2543,Organo de Control Interno,INHABILITADO,COHECHO,Banca y Finanzas,Mujer,Administrador,21301.0,1607052.0,1
2544,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,1607052.0,1
2545,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,1313980.0,1
2546,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,3989832.0,1
2547,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,4594404.0,1
2548,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,4906392.0,1
2549,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,4286148.0,1
2550,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,5046192.0,1
2551,Tribunal,MULTADO,PECULADO,Industria,Mujer,Titular de Unidad,5618.0,5046192.0,1
2552,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,160000.0,1
2553,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,160000.0,1
2554,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2555,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2556,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2557,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2558,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2559,Contraloría Interna,DESTITUCION,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,Jefe de Departamento,5618.0,768000.0,1
2560,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2561,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2562,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2563,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2564,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,160000.0,1
2565,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2566,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2567,Tribunal,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Banca y Finanzas,Mujer,Jefe de Departamento,10770.0,768000.0,1
2568,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,768000.0,1
2569,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,126855.0,1
2570,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2571,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2572,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2573,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2574,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2575,OIC,SUSPENSION,COHECHO,Banca y Finanzas,Mujer,Analista,10770.0,608904.0,1
2576,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,1586290.0,1
2577,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,1586290.0,1
2578,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,5934096.0,1
2579,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,6205740.0,1
2580,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,5214396.0,1
2581,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,5954052.0,1
2582,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,5097960.0,1
2583,Organo de Control Interno,SUSPENSION,PECULADO,Seguridad Nacional,Hombre,Director General Paraestatal B,10770.0,5097960.0,1
2584,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,5097960.0,1
2585,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,255720.0,1
2586,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,1051524.0,1
2587,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,969324.0,1
2588,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,1071444.0,1
2589,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,1084464.0,1
2590,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,1084464.0,1
2591,Contraloría Interna,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Salud,Hombre,Administrador,7512.0,1058160.0,1
2592,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,1058160.0,1
2593,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,4567032.0,1
2594,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,4146504.0,1
2595,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,1294400.0,1
2596,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,3740196.0,1
2597,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,4295556.0,1
2598,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,4518108.0,1
2599,Tribunal,MULTADO,CONFLICTO DE INTERÉS,Salud,Mujer,Secretario/a de Estado A,9560.0,4518108.0,1
2600,Organo de Control Interno,ACTA ADMINISTRATIVA,NEPOTISMO,Educación e Investigación,Mujer,Director General Paraestatal B,9560.0,4518108.0,1
2601,Organo de Control Interno,ACTA ADMINISTRATIVA,NEPOTISMO,Educación e Investigación,Mujer,Director General Paraestatal B,9560.0,1492810.0,1
2602,Organo de Control Interno,ACTA ADMINISTRATIVA,NEPOTISMO,Educación e Investigación,Mujer,Director General Paraestatal B,9560.0,4930092.0,1
2603,Organo de Control Interno,ACTA ADMINISTRATIVA,NEPOTISMO,Educación e Investigación,Mujer,Director General Paraestatal B,9560.0,4573032.0,1
2604,Organo de Control Interno,ACTA ADMINISTRATIVA,NEPOTISMO,Educación e Investigación,Mujer,Director General Paraestatal B,9560.0,4226196.0,1
